Timestamp,Shift,Heat Number,Casting Speed,Mold Level,Downtime,Production,Temperature,Water Flow,Hydraulic Pressure,Alarm,Alarm Severity,Downtime Category,Machine Status,PLC_Status,Mold_Status,Oscillation_Status,Hydraulic_Status,Water_Cooling_Status,Shear_Status,Roller_Table_Status
2026-01-02 00:30:00,Night,10947,1.1431814482627407,80.58266234870459,0.0,15.48450545157754,1511.316575750684,1939.952040032346,113.77559101873096,No Alarm,None,None,Running,Warning,Healthy,Warning,Healthy,Healthy,Healthy,Healthy
2026-01-02 00:40:00,Night,10537,1.1248644616755774,79.86693027247473,6.0,14.2121490443706,1509.58218314825,1939.892332511189,114.29997999903122,Roller Jam,High,Electrical,Stopped,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 00:50:00,Night,10201,1.1059693640025963,80.17374841603197,0.0,14.388033446136118,1510.467794794003,1929.2547890521607,113.43441330942974,No Alarm,None,None,Running,Fault,Healthy,Healthy,Warning,Healthy,Healthy,Healthy
2026-01-02 01:00:00,Night,10409,1.1581791264172767,80.11345748697492,0.0,14.563857090303932,1508.6400400848854,1948.2913205540283,115.01060867404597,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Warning,Healthy,Warning,Healthy
2026-01-02 01:10:00,Night,10505,1.1467760406809429,80.49765253802192,0.0,13.92413955286781,1508.7820597720947,1940.1187941499259,116.4897927103166,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 01:20:00,Night,10678,1.1762476224990632,79.55951806283437,0.0,14.710783306045972,1513.206051319607,1925.87666353498,113.48667469938275,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 01:30:00,Night,10319,1.1764699629362412,79.67113895741564,0.0,15.711070349140414,1512.7542430136425,1939.5309909482244,114.07432241197532,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 01:40:00,Night,10046,1.2303351741428126,78.81005178644308,5.0,15.767857728780754,1513.1472327773995,1942.2464334894482,115.2590592249805,Water Flow Alarm,Critical,Mechanical,Stopped,Warning,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 01:50:00,Night,10823,1.1814689378273102,79.76772815275243,0.0,13.570330511030058,1513.085697352856,1947.6564711143494,115.7670226544484,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 02:00:00,Night,10950,1.1641932228898904,78.87976479443739,0.0,14.401744166520322,1512.880184203946,1936.8745186399221,119.1787215416925,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 02:10:00,Night,10083,1.2063864188423703,78.85773588214442,0.0,16.327435890422926,1514.8924074206618,1945.7222128693536,118.5041662768102,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 02:20:00,Night,10319,1.2135606603646252,78.97757869497356,0.0,15.019850451262846,1515.8804718683803,1939.9465118093456,118.98381112912094,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 02:30:00,Night,10434,1.2535132375527744,78.27279861625686,0.0,14.408580385195755,1516.2157347421564,1927.1087853948902,118.10337041958911,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Warning,Healthy,Healthy,Healthy
2026-01-02 02:40:00,Night,10761,1.2433742133214247,78.90858358823674,0.0,16.86731188631359,1514.083339987595,1925.3205553754146,118.66279885916597,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 02:50:00,Night,10774,1.2343994606955715,79.1313953082397,0.0,15.9076680155636,1518.2020480923916,1944.4722432849826,117.8600221193743,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 03:00:00,Night,10344,1.2727374785828416,78.79762988944141,0.0,15.86020948111656,1515.7056629082056,1943.7518297505853,121.1398265569842,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 03:10:00,Night,10313,1.1980772973498606,77.99010309112096,0.0,14.715973801615808,1517.115060413587,1935.3075497332925,121.3886577742902,No Alarm,None,None,Running,Warning,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 03:20:00,Night,10406,1.2191910492257745,78.53088264701098,7.0,15.997534466176395,1516.6376133658912,1943.0848618589816,122.93225578822317,Hydraulic Pressure Drop,Critical,Mechanical,Stopped,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 03:30:00,Night,10241,1.214957004475252,78.84181475931078,0.0,14.807574175782314,1516.94585361563,1937.8287627072973,121.71185097879876,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Warning,Healthy,Healthy
2026-01-02 03:40:00,Night,10437,1.2351444711052988,77.76850282361382,0.0,16.243085385977427,1514.8815799290767,1932.9710784403603,122.35086724551937,No Alarm,None,None,Running,Healthy,Healthy,Warning,Healthy,Healthy,Healthy,Warning
2026-01-02 03:50:00,Night,10263,1.2093238550438843,78.07476098143914,0.0,15.496084888055533,1518.8626585548443,1918.2155353212354,123.256023420507,No Alarm,None,None,Running,Warning,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 04:00:00,Night,10061,1.2731541527586887,78.85063213180655,0.0,16.085704257324753,1524.6055668953761,1937.2481177239292,124.62271817885185,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 04:10:00,Night,10714,1.2505869158172176,78.61381070500283,0.0,15.734196811450136,1516.932163140967,1925.473812886527,122.25315982666264,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 04:20:00,Night,10788,1.2159524357840916,78.68668958139295,14.0,15.076927821601222,1518.416286153495,1915.7892913589944,125.32552270020074,Water Flow Alarm,Critical,Mechanical,Stopped,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 04:30:00,Night,10287,1.2320926247767423,79.29208592678243,0.0,16.133105893855763,1517.4848394293767,1911.138579367228,124.79811188470232,No Alarm,None,None,Running,Warning,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 04:40:00,Night,10401,1.2741014671760287,78.77217167087926,0.0,15.320528357229074,1517.732857055204,1916.0745091384304,123.88460616759454,No Alarm,None,None,Running,Healthy,Warning,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 04:50:00,Night,10403,1.2916219942092355,78.89419075425477,0.0,15.009927338834297,1523.1567045148809,1898.1249765865966,122.93420155066589,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 05:00:00,Night,10023,1.3278028611891184,79.77111994885469,0.0,17.027643850888712,1517.945090570787,1914.512982766833,125.49840556241061,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 05:10:00,Night,10546,1.3563757474955218,78.66620011995592,0.0,17.396563673341028,1518.7626878418882,1898.6695671452505,127.56930058829874,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 05:20:00,Night,10459,1.2820840299115448,78.50613262519772,0.0,16.36221918065255,1516.287160730422,1906.6175542927842,127.95326573425889,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 05:30:00,Night,10941,1.2402882761687506,79.07812109555809,0.0,15.78901331084201,1518.6567302480826,1896.8180543192689,126.42230778529162,No Alarm,None,None,Running,Healthy,Healthy,Warning,Healthy,Healthy,Healthy,Healthy
2026-01-02 05:40:00,Night,10372,1.2059655080149312,79.17190162229879,0.0,14.850190585350356,1516.5607525886237,1896.2095920232625,128.34256671290888,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 05:50:00,Night,10795,1.2775406674243035,78.88188779806264,0.0,16.52049623587366,1522.677680486921,1889.6110293964205,125.86910248609959,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 06:00:00,Morning,10391,1.244334756735496,78.78218181517741,0.0,15.522293770465522,1528.3485859653865,1891.7370933016343,126.937910921267,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 06:10:00,Morning,10186,1.2551096030864428,80.2272311274221,0.0,15.34789054600991,1520.6679500479659,1905.5335654429261,125.06789326646037,No Alarm,None,None,Running,Warning,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-02 06:20:00,Morning,10349,1.2476919701777995,79.54701892363369,0.0,15.377825708643716,1517.6365981325528,1898.933174960474,124.75122842570205,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Warning,Healthy,Healthy
2026-01-02 06:30:00,Morning,10884,1.2599575988774685,79.24040681496749,0.0,17.16391777511144,1524.2553328698175,1888.1766664698864,124.26147004660085,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Warning,Healthy,Healthy
2026-01-02 06:40:00,Morning,10257,1.2939348628470841,80.01997147206008,0.0,14.959702528156749,1520.3723523691676,1882.6917453097033,122.25687766770272,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Warning
2026-01-02 06:50:00,Morning,10845,1.26409559073439,79.73262384242081,0.0,16.151046557186934,1525.6043927330156,1887.2769716351127,125.88179880900816,No Alarm,None,None,Running,Fault,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 07:00:00,Morning,10666,1.2517162478602026,79.79936457544606,0.0,14.47107579891593,1521.798927194723,1887.2789187172855,123.13176811397709,No Alarm,None,None,Running,Healthy,Healthy,Warning,Healthy,Healthy,Healthy,Healthy
2026-01-02 07:10:00,Morning,10746,1.2221682967143053,80.25035200705756,0.0,15.201340372102734,1521.0536789075293,1869.413081010765,122.4654546822537,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Warning
2026-01-02 07:20:00,Morning,10753,1.199441483708287,79.63343907102718,0.0,14.689479306745657,1522.2984634868876,1873.3509874246035,121.50242611518759,No Alarm,None,None,Running,Warning,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-02 07:30:00,Morning,10517,1.2312292162426188,80.41494958351358,0.0,13.93084539535682,1524.7285841638302,1857.4293466597137,122.13521211494013,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Warning,Healthy,Healthy
2026-01-02 07:40:00,Morning,10602,1.2400457985439843,81.16088637482986,7.0,15.772898795103437,1522.3367942941268,1879.1487196001685,123.9349009131459,Mold Level Low,Medium,Mechanical,Stopped,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 07:50:00,Morning,10070,1.2902551677871228,80.7012349087044,0.0,15.862162953804496,1521.7149784759051,1884.975542772678,123.75133951261405,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 08:00:00,Morning,10700,1.236414381457754,80.47976571372658,0.0,13.985735328429055,1522.4912677555496,1867.5276022335586,118.65348166283417,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 08:10:00,Morning,10712,1.2570226234692106,80.53852094676562,0.0,16.30048045690711,1519.8202986251952,1848.4655674138942,119.62244150754408,No Alarm,None,None,Running,Warning,Warning,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 08:20:00,Morning,10104,1.2073566017151292,80.68319419740213,0.0,16.09646184603137,1523.9841097404533,1869.0689088910833,118.20732957452147,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 08:30:00,Morning,10519,1.1813589880054567,80.84583141035824,0.0,15.81007438967581,1518.4963337334486,1855.8562698062951,120.04085380120868,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Warning,Healthy,Healthy,Healthy
2026-01-02 08:40:00,Morning,10509,1.1823191785499427,80.88980468876227,12.0,15.030259240330315,1521.804562337073,1856.83737419316,118.61649235676232,Mold Level Low,Critical,Mechanical,Stopped,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 08:50:00,Morning,10310,1.183692215320764,81.49373821905026,0.0,14.828393388513533,1524.74526170704,1866.380153265448,116.94368830404015,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Warning,Warning,Healthy
2026-01-02 09:00:00,Morning,10067,1.2633083102020657,80.51239299854383,0.0,16.72106351215288,1523.5167391940925,1862.798983801442,117.25255577831842,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Warning,Warning,Healthy,Warning
2026-01-02 09:10:00,Morning,10010,1.1686652416027519,81.62057174697857,0.0,15.785984029772468,1524.127845965678,1856.4270133291493,116.07878402659009,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 09:20:00,Morning,10209,1.212180513124348,81.1851378037161,0.0,15.945754506067287,1522.3632302716412,1854.8806086577827,118.10845521916218,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 09:30:00,Morning,10232,1.1535427688169713,81.53975277849109,0.0,13.760208288651281,1525.3051991343784,1861.0070801797385,116.3856393638045,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-02 09:40:00,Morning,10212,1.202088007166179,80.98049968080817,0.0,15.167041486827683,1524.5291226619747,1856.825315540746,116.13367563389394,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 09:50:00,Morning,10606,1.1791250888515186,81.99513465549155,0.0,15.046724911647981,1523.151228490866,1851.505054158608,111.77684835824205,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 10:00:00,Morning,10422,1.1562589313368272,81.98416501761106,0.0,13.18650476346828,1524.1556557079903,1858.1723853821204,114.5944513839164,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 10:10:00,Morning,10113,1.1530828883803532,81.8816631921721,0.0,14.742088566488958,1523.4966770175447,1864.1775830041852,116.92510907446464,No Alarm,None,None,Running,Fault,Healthy,Warning,Healthy,Healthy,Healthy,Healthy
2026-01-02 10:20:00,Morning,10084,1.1279965432215144,80.8934454616589,0.0,15.691051068454502,1520.2892381176207,1860.8351871848236,115.82296993276668,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 10:30:00,Morning,10656,1.154364031589045,81.82211008012557,0.0,14.877505710923618,1517.7794619757117,1851.9187901874277,111.87910246640577,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 10:40:00,Morning,10935,1.1207018791847156,81.63317352678419,0.0,15.040162646818175,1521.9260820975994,1872.2695956578377,113.64248860453012,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 10:50:00,Morning,10820,1.091001014509961,80.79968185872931,0.0,13.765552992464604,1521.9616825059,1843.735161225537,112.55953005445946,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 11:00:00,Morning,10758,1.0829174599947733,81.3926236297787,5.0,13.485215423145991,1523.0299338185039,1863.5159349610242,116.09736558961166,Hydraulic Pressure Drop,Critical,Process,Stopped,Warning,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 11:10:00,Morning,10319,1.1200083190648968,81.49897574883921,0.0,14.266993961367893,1517.6569884424202,1863.7126985141049,114.43937790592214,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 11:20:00,Morning,10704,1.1558870328979687,81.51701991148128,0.0,13.877509257635506,1517.4132598949411,1871.5863209603565,113.38557834081354,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-02 11:30:00,Morning,10082,1.1071256666547276,81.29793719196158,0.0,13.164428202120021,1520.4989382150982,1876.752291071337,114.56549483350183,No Alarm,None,None,Running,Healthy,Healthy,Warning,Healthy,Healthy,Healthy,Healthy
2026-01-02 11:40:00,Morning,10172,1.092725495892398,81.2674519251427,0.0,14.545481888673532,1518.8302493795304,1883.2544694374994,111.66794828820433,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 11:50:00,Morning,10140,1.0989839027859778,81.65634247958138,0.0,14.697938424831284,1513.9427237978532,1870.6369112796729,113.81910376588317,No Alarm,None,None,Running,Fault,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 12:00:00,Morning,10184,1.1238975189444802,81.46584532419995,0.0,13.354944565894858,1519.2347182913195,1883.2297419786505,115.53780899036151,No Alarm,None,None,Running,Warning,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 12:10:00,Morning,10358,1.0858087273118462,79.73037370374398,0.0,14.250208254585782,1513.2974699994268,1882.3999188128344,116.92692784881098,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 12:20:00,Morning,10044,1.0616275991542354,80.64589607607704,5.0,13.209473006503728,1515.1896455191115,1869.5224986074081,114.04142612084549,Hydraulic Pressure Drop,Low,Process,Stopped,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 12:30:00,Morning,10814,1.102106886334857,80.59732284184723,0.0,14.014202081329016,1520.5498693050592,1900.8751507539998,116.4087620929967,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Warning,Healthy,Healthy,Warning
2026-01-02 12:40:00,Morning,10716,1.0769939151738896,79.8480528039386,0.0,13.784576987278164,1521.3453168573199,1876.68030441637,118.60422915379121,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 12:50:00,Morning,10635,1.1056818577010403,80.46846489023288,0.0,14.517068548950027,1513.3519749618636,1894.1186275424309,116.2033722999344,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 13:00:00,Morning,10176,1.0608630792498703,80.8092043318709,0.0,13.318691231927613,1515.1721565445248,1896.4955125356496,118.79317743132128,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 13:10:00,Morning,10868,1.0146808483624223,79.75183417643204,0.0,13.670624001241634,1515.704222630813,1898.2235406987531,119.18517524884201,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 13:20:00,Morning,10007,1.0067232132059158,80.19648767199894,5.0,12.800629152905895,1519.6512707225809,1894.7221340814533,121.76004253915771,Water Flow Alarm,Medium,Electrical,Stopped,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
2026-01-02 13:30:00,Morning,10995,1.093964346770337,79.57063408000316,0.0,14.111483325357886,1513.5660727092895,1907.9629430979694,120.0263726951069,No Alarm,None,None,Running,Warning,Healthy,Healthy,Healthy,Warning,Healthy,Healthy
2026-01-02 13:40:00,Morning,10727,1.0931407295003641,79.54367233625172,0.0,13.080975304678478,1513.2065809787223,1891.522179630318,120.69334253992763,No Alarm,None,None,Running,Healthy,Warning,Healthy,Healthy,Healthy,Warning,Healthy
2026-01-02 13:50:00,Morning,10203,1.0333744346284208,80.28017004041625,0.0,14.428241740348644,1517.8726535992232,1906.1208927065377,122.51295695169539,No Alarm,None,None,Running,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy
