Timestamp,Shift,Heat_Number,Strand,Steel_Grade,Casting_Speed_m_min,Target_Speed_m_min,Mold_Level_mm,Mold_Level_Deviation_mm,Steel_Temperature_C,Tundish_Temperature_C,Water_Flow_L_min,Hydraulic_Pressure_bar,Oscillation_Frequency_cpm,Slab_Width_mm,Slab_Thickness_mm,Slab_Length_m,Production_Ton,Downtime_min,Downtime_Reason,Alarm_Name,Alarm_Severity,Machine_Status,PLC_Status,Breakout_Risk_pct,Availability_pct,Yield_pct,OEE_pct
2026-07-01 02:03:00,Night,HT2026070100124,1,E250,4.7,4.3,71.26,-0.88,1552.6,1537.1,1356,159.9,207,1100,230,10.86,18.36,0,None,None,None,Running,Warning,16,97.93,96.22,88.89
2026-07-01 02:04:00,Night,HT2026070100125,2,API X60,4.59,4.3,73.37,1.77,1553,1550.6,1573,169.8,197,900,220,8.62,34.08,0,None,None,None,Running,Warning,48,90.91,96.76,84.76
2026-07-01 02:05:00,Night,HT2026070100126,2,IS2062,4.78,4.3,71.63,-2,1555.9,1543.1,1489,169.2,238,1600,220,11.58,32.62,14,Hydraulic,Speed Drop,Medium,Maintenance,Warning,92,96.53,97.14,90.51
2026-07-01 02:06:00,Night,HT2026070100127,1,IS2062,4.71,4.3,71.61,-0.18,1551.6,1536.9,1378,179.5,229,1500,230,9.49,33.32,0,None,None,None,Running,Fault,15,96.83,95.69,92.87
2026-07-01 02:07:00,Night,HT2026070100128,1,SAE1008,4.44,4.3,72.51,-1.26,1548.1,1538.9,1161,179.4,210,1300,230,10.17,18.24,0,None,Hydraulic Pressure Low,High,Running,Warning,44,90.17,95.52,91.25
2026-07-01 02:08:00,Night,HT2026070100129,2,IS2062,4.77,4.3,74,-1.64,1551.7,1536.7,1357,157.7,203,1600,230,8.09,20.51,0,None,None,None,Running,Healthy,64,99.66,96.5,90.4
2026-07-01 02:09:00,Night,HT2026070100130,2,API X60,4.27,4.3,71.16,1.02,1553.4,1549.7,1292,160,219,900,220,9.47,19.4,0,None,None,None,Running,Fault,93,94.02,95.42,91.94
2026-07-01 02:10:00,Night,HT2026070100131,1,API X60,4.68,4.3,73.72,-0.93,1548,1546.9,1492,152.3,219,1100,200,11.99,24.36,0,None,None,None,Running,Warning,10,90.42,99.15,80.21
2026-07-01 02:11:00,Night,HT2026070100132,2,IS2062,4.73,4.3,68.54,1.16,1558.1,1539.8,1097,156.4,237,900,220,11.16,24.39,0,None,None,None,Running,Healthy,58,94.11,96.24,87.44
2026-07-01 02:12:00,Night,HT2026070100133,2,SAE1008,5.07,4.3,72.2,0.67,1551.8,1543.6,1029,184.3,212,1300,250,9.28,24.52,0,None,None,None,Running,Warning,21,93.43,98.61,92.17
2026-07-01 02:13:00,Night,HT2026070100134,1,E350,4.16,4.3,73.4,-0.47,1553.7,1542.9,1041,179.7,180,1300,250,10.2,18.5,0,None,None,None,Running,Fault,15,95.14,96.66,86.8
2026-07-01 02:14:00,Night,HT2026070100135,1,E350,4.86,4.3,71.76,1.63,1554.3,1549.7,1173,176.5,197,1300,250,10.03,31.76,0,None,Mold Level Low,High,Running,Fault,27,97.92,95.85,82.3
2026-07-01 02:15:00,Night,HT2026070100136,2,API X60,4.52,4.3,72.79,-1.74,1554.8,1549,1335,159.1,184,1100,200,9.05,20.51,0,None,None,None,Running,Healthy,15,94.83,97.28,89.59
2026-07-01 02:16:00,Night,HT2026070100137,1,IS2062,4.42,4.3,68.36,0.39,1562.3,1537.1,933,162.9,192,1100,230,8.18,29.32,2,Mechanical,Water Flow Low,High,Fault,Warning,58,98.97,98.63,92.4
2026-07-01 02:17:00,Night,HT2026070100138,2,E350,5.11,4.3,70.59,1.54,1558.8,1539.6,1237,180.2,240,1500,250,8.08,28.38,0,None,None,None,Running,Fault,33,95.74,95.98,89.01
2026-07-01 02:18:00,Night,HT2026070100139,1,SAE1008,5.18,4.3,73.34,-1.33,1553.4,1538.2,1524,157.2,232,1500,220,11.2,25.63,0,None,None,None,Running,Healthy,38,96.69,98.82,83.38
2026-07-01 02:19:00,Night,HT2026070100140,1,API X60,4.02,4.3,74.93,0.98,1563.2,1549.1,1269,179.7,214,900,220,11.09,24.09,0,None,None,None,Running,Warning,56,92.98,98.19,91.12
2026-07-01 02:20:00,Night,HT2026070100141,1,E350,4.76,4.3,71.13,1.59,1562.2,1536.2,1240,181.9,190,1500,230,11.02,22.72,0,None,None,None,Running,Warning,86,98.75,98.28,81.72
2026-07-01 02:21:00,Night,HT2026070100142,1,API X60,3.89,4.3,72.88,1.26,1547.4,1546.5,960,152.1,227,1500,220,8.03,30.24,0,None,None,None,Running,Warning,42,91.56,95.25,90.1
2026-07-01 02:22:00,Night,HT2026070100143,1,E350,4.95,4.3,72.4,-1.6,1557.4,1546.4,1395,185.6,193,900,230,8.41,27.86,0,None,None,None,Running,Healthy,74,90.72,97.61,92.55
2026-07-01 02:23:00,Night,HT2026070100144,1,IS2062,5.16,4.3,72.18,1.4,1562,1551.7,1562,175.8,234,1500,230,8.45,28.35,0,None,None,None,Running,Warning,99,93.56,96.47,84.74
2026-07-01 02:24:00,Night,HT2026070100145,2,E250,4.43,4.3,69.58,1.47,1553,1554.2,1090,174.1,226,1500,220,10.59,32.94,0,None,None,None,Running,Warning,33,99.27,95.15,80.11
2026-07-01 02:25:00,Night,HT2026070100146,2,E250,4.35,4.3,69.63,1.69,1550.5,1537.4,1140,188.5,221,900,200,9.87,21.19,5,Mechanical,Mold Level Low,Medium,Fault,Fault,37,97.78,97.73,83.46
2026-07-01 02:26:00,Night,HT2026070100147,2,IS2062,4.14,4.3,72.6,1.51,1554.9,1552,1366,182.3,188,1100,230,8.78,26.25,8,Mechanical,Speed Drop,Medium,Fault,Healthy,9,98.63,97.38,80.88
2026-07-01 02:27:00,Night,HT2026070100148,2,E250,4.92,4.3,73.24,-0.98,1550.4,1551,1268,189.7,193,1600,250,10.42,21.98,0,None,None,None,Running,Healthy,49,90.92,98.58,85.8
2026-07-01 02:28:00,Night,HT2026070100149,1,E350,3.98,4.3,73.19,1.25,1555.9,1538.6,1118,185.8,197,1100,220,10.75,32.15,0,None,None,None,Running,Fault,41,91.38,99.1,82.26
2026-07-01 02:29:00,Night,HT2026070100150,2,E250,4.63,4.3,73.3,1.71,1558.8,1541.9,1104,177.7,208,1300,200,11.37,26.42,0,None,None,None,Running,Fault,0,91.57,97.77,88.54
2026-07-01 02:30:00,Night,HT2026070100151,1,E250,4.97,4.3,73.73,1.93,1554.8,1543.5,1040,169.6,223,900,250,8.96,30.73,19,Electrical,Temperature High,Medium,Fault,Warning,100,96.13,98.1,88.07
2026-07-01 02:31:00,Night,HT2026070100152,1,API X60,4.36,4.3,72.08,-0.68,1557.9,1552.4,1352,175.6,204,900,230,8.55,33.16,0,None,None,None,Running,Warning,73,95.88,97.61,85.14
2026-07-01 02:32:00,Night,HT2026070100153,1,E350,3.88,4.3,72.06,1.64,1546.4,1543.1,976,187.1,211,1300,220,11.26,23.25,0,None,None,None,Running,Healthy,80,90.62,95.77,94.48
2026-07-01 02:33:00,Night,HT2026070100154,1,E350,4.55,4.3,70.55,-1.37,1559,1550.2,1104,171.8,232,1100,220,11.04,19.76,0,None,None,None,Running,Fault,96,90.41,95.41,83.03
2026-07-01 02:34:00,Night,HT2026070100155,1,IS2062,5.02,4.3,74.52,0.66,1557.7,1542.7,1218,178,199,1300,250,8.31,19.52,0,None,None,None,Running,Warning,80,97.02,96.17,81.67
2026-07-01 02:35:00,Night,HT2026070100156,1,API X60,4.84,4.3,70.93,0.35,1546.2,1551.5,1119,165.2,215,900,230,11.29,31.3,0,None,None,None,Running,Fault,82,99.05,97.09,83.72
2026-07-01 02:36:00,Night,HT2026070100157,1,SAE1008,4.78,4.3,70.08,0.85,1557.9,1546.7,1504,165.8,180,1600,250,11.83,29.05,0,None,None,None,Running,Warning,31,92.6,96.24,80.75
2026-07-01 02:37:00,Night,HT2026070100158,1,E350,4.99,4.3,71.93,1.52,1560.9,1547.1,1244,165.3,186,1600,250,10.48,29.22,0,None,Mold Level Low,Low,Running,Fault,43,90.51,96.22,87.28
2026-07-01 02:38:00,Night,HT2026070100159,2,IS2062,4.48,4.3,68.74,-1.78,1556.9,1537.8,1244,176.8,181,1600,220,8.25,30.29,0,None,None,None,Running,Healthy,71,93.44,95.72,88.62
2026-07-01 02:39:00,Night,HT2026070100160,2,E250,4.52,4.3,69.25,1.76,1549,1539.6,1389,180.9,180,1500,200,8.91,21.34,0,None,Mold Level High,High,Running,Warning,38,92.62,97.42,91.29
2026-07-01 02:40:00,Night,HT2026070100161,2,SAE1008,5.12,4.3,68.97,1.34,1561.3,1544.3,1161,155.2,212,1300,250,9.64,32.73,0,None,None,None,Running,Warning,15,96.55,98.74,80.04
2026-07-01 02:41:00,Night,HT2026070100162,1,SAE1008,4.99,4.3,72.02,1.99,1563.2,1549.5,1201,171.1,200,1100,200,9.17,31.99,0,None,None,None,Running,Fault,2,90.64,98.71,86.65
2026-07-01 02:42:00,Night,HT2026070100163,1,SAE1008,4.68,4.3,69.89,0.66,1551.2,1538.8,1341,158.3,190,1100,250,8.96,33.23,0,None,None,None,Running,Healthy,20,92.92,99.06,86.73
2026-07-01 02:43:00,Night,HT2026070100164,2,E350,4.39,4.3,72.5,-0.41,1559,1538.5,925,175.4,234,1300,250,10.3,18.16,0,None,None,None,Running,Fault,84,91.82,98.19,91.74
2026-07-01 02:44:00,Night,HT2026070100165,2,E250,4.69,4.3,71.03,-1.48,1564.8,1538.4,1289,161.1,234,1500,250,11.54,33.49,0,None,None,None,Running,Healthy,18,92.27,97.4,86.11
2026-07-01 02:45:00,Night,HT2026070100166,2,SAE1008,4.86,4.3,74.25,1.86,1546.2,1552.9,1248,153.4,211,1500,250,9.06,21.29,0,None,Mold Level High,Medium,Running,Warning,81,96.04,95.77,90.24
2026-07-01 02:46:00,Night,HT2026070100167,2,E250,4.36,4.3,70.94,-0.62,1560.5,1547.2,1167,170.8,233,1600,250,11.09,33.68,3,Planned,Temperature High,High,Fault,Warning,6,95.97,98.29,92.65
2026-07-01 02:47:00,Night,HT2026070100168,2,IS2062,4.49,4.3,72.78,1.03,1557.3,1536.3,1290,179.8,218,1100,220,10.22,32.36,25,Hydraulic,Speed Drop,Medium,Idle,Fault,5,92.84,97.22,80.61
2026-07-01 02:48:00,Night,HT2026070100169,1,SAE1008,4.72,4.3,74.95,-1.99,1556,1545.1,1080,182.5,218,1100,200,11.76,30.65,13,Planned,Water Flow Low,Low,Maintenance,Fault,2,91.4,97.61,88.96
2026-07-01 02:49:00,Night,HT2026070100170,1,IS2062,4.88,4.3,71.31,-0.59,1553.1,1553.2,1108,178.5,215,1300,220,10.62,28.98,0,None,None,None,Running,Fault,25,93.64,96.91,92.06
2026-07-01 02:50:00,Night,HT2026070100171,2,E350,5.18,4.3,74.83,1.65,1548.6,1540.4,1283,150.3,194,1500,200,9.37,21.7,0,None,None,None,Running,Fault,69,92.35,96.11,81.97
2026-07-01 02:51:00,Night,HT2026070100172,2,SAE1008,4.98,4.3,68.71,0.01,1554.8,1548.9,1263,179.1,199,1500,230,8.75,32.8,0,None,None,None,Running,Warning,29,91.13,96.15,90.38
2026-07-01 02:52:00,Night,HT2026070100173,1,E250,4.81,4.3,69.12,-1.42,1545.8,1552.4,1528,154.7,221,1100,220,9.08,27.72,0,None,None,None,Running,Healthy,7,94.23,99.03,83.85
2026-07-01 02:53:00,Night,HT2026070100174,2,SAE1008,4.91,4.3,69.83,1.9,1558.8,1539.9,1404,154,201,1100,220,8.16,29.73,0,None,None,None,Running,Healthy,64,94.92,96.16,93.87
2026-07-01 02:54:00,Night,HT2026070100175,1,E350,4.1,4.3,70.65,0.99,1555.2,1546.3,1467,175.3,188,1500,200,9.02,21.11,0,None,None,None,Running,Fault,87,93.83,97.92,80.45
2026-07-01 02:55:00,Night,HT2026070100176,2,SAE1008,4.42,4.3,69.24,-1.66,1559.9,1539.2,1524,153.9,220,1500,220,11.93,25.15,0,None,None,None,Running,Healthy,9,93.62,96.57,89.61
2026-07-01 02:56:00,Night,HT2026070100177,2,E350,4.98,4.3,71.33,-1.93,1546.6,1546,1419,154.4,194,900,200,11.27,29.58,0,None,None,None,Running,Healthy,64,94.94,95.33,91.44
2026-07-01 02:57:00,Night,HT2026070100178,2,E250,4.86,4.3,69.06,-0.05,1564.7,1551.1,955,187.3,200,1300,220,10.35,28.13,0,None,None,None,Running,Warning,83,93.64,97.28,80.42
2026-07-01 02:58:00,Night,HT2026070100179,2,E250,4.59,4.3,72.79,0.7,1556.8,1549.2,929,172.1,227,1600,250,10.79,23.36,0,None,None,None,Running,Fault,59,99.78,95.11,83.59
2026-07-01 02:59:00,Night,HT2026070100180,1,SAE1008,4.23,4.3,74.17,-1.99,1545.7,1549.2,1103,159.2,240,900,220,9.46,20.93,0,None,None,None,Running,Fault,16,94.52,99.16,90.18
2026-07-01 03:00:00,Night,HT2026070100181,1,IS2062,4.09,4.3,74.97,-0.31,1558.6,1537.5,1214,178.3,228,1500,250,8.56,19.39,0,None,None,None,Running,Warning,100,94.99,95.01,83.93
2026-07-01 03:01:00,Night,HT2026070100182,1,E250,3.98,4.3,68.39,0.88,1557.4,1539.4,1596,185.3,213,1300,230,10.9,22.25,0,None,None,None,Running,Fault,52,90.46,98.36,85.64
2026-07-01 03:02:00,Night,HT2026070100183,1,E250,4.85,4.3,71.5,-1.24,1554.5,1537.2,1211,181.3,212,900,230,9.25,34.98,23,Mechanical,Temperature High,Low,Fault,Fault,34,93.07,97.27,93.18
2026-07-01 03:03:00,Night,HT2026070100184,2,API X60,4.8,4.3,73.21,-1.97,1564.9,1552,917,188.1,208,1500,230,10.78,34.31,7,Process,Speed Drop,Medium,Fault,Healthy,91,91.6,95.47,93.84
2026-07-01 03:04:00,Night,HT2026070100185,2,E250,4.39,4.3,70.01,-1.09,1550.8,1539.1,1589,165.8,234,1500,250,11.31,27.16,0,None,None,None,Running,Healthy,1,97.86,95.33,91.64
2026-07-01 03:05:00,Night,HT2026070100186,2,E350,4.57,4.3,70.95,-0.73,1558,1552.2,1152,175.3,238,1600,220,10.27,29.73,0,None,None,None,Running,Fault,90,99.05,98.66,84.3
2026-07-01 03:06:00,Night,HT2026070100187,2,E350,4.72,4.3,71.05,1.68,1558.6,1552.1,1587,185.8,222,1300,220,10.21,25.28,15,Electrical,Water Flow Low,Low,Fault,Warning,8,99.44,98.29,85.98
2026-07-01 03:07:00,Night,HT2026070100188,1,E350,4.76,4.3,69.49,-0.85,1552.5,1546.7,1073,172.3,203,1100,230,8.32,27.26,0,None,Mold Level Low,High,Running,Healthy,93,94.56,96.2,87.23
2026-07-01 03:08:00,Night,HT2026070100189,1,E350,5.12,4.3,73.78,1.68,1561.4,1536.8,1271,174.4,193,900,250,11.17,27.72,0,None,None,None,Running,Warning,83,99.81,97.94,88.12
2026-07-01 03:09:00,Night,HT2026070100190,2,E350,3.97,4.3,72.51,-0.63,1550.6,1538.6,1551,187.1,217,1300,230,8.43,34.57,0,None,None,None,Running,Fault,17,94.09,96.06,85.11
2026-07-01 03:10:00,Night,HT2026070100191,1,API X60,3.87,4.3,69.54,-0.15,1549.5,1535.8,1211,188.8,191,900,220,10,24.81,0,None,None,None,Running,Warning,58,94.53,98.6,87.6
2026-07-01 03:11:00,Night,HT2026070100192,1,E350,5.12,4.3,69.65,1.76,1561.4,1548.8,1211,177.1,207,1500,200,11.47,34.34,0,None,None,None,Running,Warning,56,93.73,97.41,82.55
2026-07-01 03:12:00,Night,HT2026070100193,1,SAE1008,4.56,4.3,70.49,1.18,1552.2,1537.6,1125,156.3,190,900,200,10.04,23.87,0,None,None,None,Running,Fault,77,97.46,96.89,89.54
2026-07-01 03:13:00,Night,HT2026070100194,2,IS2062,3.9,4.3,73.37,1.15,1549.5,1550.5,1259,189.5,223,1100,200,8.19,32.3,19,Mechanical,Temperature High,Medium,Fault,Warning,44,96.12,98.35,94.24
2026-07-01 03:14:00,Night,HT2026070100195,1,IS2062,4.72,4.3,74.34,-1.52,1564.7,1549.9,1155,161.3,224,1300,230,10.78,21.71,0,None,None,None,Running,Fault,44,97.41,95.39,81.36
2026-07-01 03:15:00,Night,HT2026070100196,2,SAE1008,4.25,4.3,74.13,-0.34,1546.2,1540.7,1144,179.5,233,900,220,9.63,20.29,0,None,None,None,Running,Warning,84,97.91,98.67,82.42
2026-07-01 03:16:00,Night,HT2026070100197,1,SAE1008,4.55,4.3,69.37,-1.7,1562.9,1549.9,1258,182.9,183,1300,230,8.7,18.39,0,None,None,None,Running,Fault,46,93.37,96.33,87.67
2026-07-01 03:17:00,Night,HT2026070100198,2,IS2062,5,4.3,70.64,0.93,1548.6,1541,1489,189.2,199,1500,200,9.92,25.17,0,None,None,None,Running,Healthy,96,92.32,97.64,84.31
2026-07-01 03:18:00,Night,HT2026070100199,2,SAE1008,4.86,4.3,72.44,-0.46,1558,1545.3,1419,163.5,226,900,230,11.51,34.57,0,None,None,None,Running,Warning,30,99.6,99.23,82.63
2026-07-01 03:19:00,Night,HT2026070100200,1,IS2062,4.22,4.3,70.85,0.43,1561.7,1546.4,1198,184.3,215,1600,220,11.61,24.37,0,None,Water Flow Low,High,Running,Warning,2,97.13,97.71,90.89
2026-07-01 03:20:00,Night,HT2026070100201,1,E350,4.54,4.3,71.16,0.67,1556.1,1538.6,1383,165.7,208,900,250,8.08,32.75,0,None,None,None,Running,Warning,34,95.45,98.52,89.29
2026-07-01 03:21:00,Night,HT2026070100202,2,E250,5.04,4.3,72.95,-0.93,1552.3,1544.8,1226,185.3,229,1600,200,8.95,30.5,0,None,None,None,Running,Healthy,68,98.56,98.47,94.54
2026-07-01 03:22:00,Night,HT2026070100203,2,SAE1008,4.42,4.3,74.87,-1.52,1561.5,1545.2,1007,155.4,194,900,200,9.8,33.94,0,None,Speed Drop,Low,Running,Healthy,8,92.69,96.84,82.54
2026-07-01 03:23:00,Night,HT2026070100204,1,IS2062,5.09,4.3,73.9,-0.29,1561.7,1545.6,1299,174,193,1300,250,9.17,30.41,0,None,None,None,Running,Healthy,23,95.79,95.35,91.11
2026-07-01 03:24:00,Night,HT2026070100205,2,SAE1008,4.46,4.3,71.06,-1.95,1551.8,1546.2,950,154,182,1500,250,8.1,19.71,0,None,None,None,Running,Warning,44,91.22,99.22,86.36
2026-07-01 03:25:00,Night,HT2026070100206,1,E350,4.81,4.3,73.3,-0.69,1563.9,1550.3,1563,190,190,1300,230,11.13,25.26,0,None,None,None,Running,Warning,96,97.42,97.84,93.92
2026-07-01 03:26:00,Night,HT2026070100207,1,IS2062,4.49,4.3,72.53,-0.93,1563.5,1543.8,1149,168.8,198,1100,230,8.51,20.02,0,None,None,None,Running,Warning,74,92.72,97.86,92.59
2026-07-01 03:27:00,Night,HT2026070100208,1,IS2062,4.96,4.3,68.15,-1.62,1562.8,1542.3,927,183.8,200,900,250,10.89,19.41,14,Planned,Temperature High,High,Maintenance,Warning,12,94.37,98.37,93.74
2026-07-01 03:28:00,Night,HT2026070100209,1,SAE1008,4.18,4.3,68.6,-0.24,1549.6,1544.7,1343,180.8,208,1100,230,10,31.49,0,None,None,None,Running,Fault,38,96.5,98.07,86.99
2026-07-01 03:29:00,Night,HT2026070100210,1,E250,4.2,4.3,74.5,0.32,1561.4,1537.7,1571,182.6,183,1100,230,9.88,30.84,0,None,None,None,Running,Healthy,48,95.26,96.94,92.84
2026-07-01 03:30:00,Night,HT2026070100211,1,E250,3.96,4.3,70.97,1.02,1551.4,1544,1336,156.7,208,1100,220,8.74,32.13,0,None,None,None,Running,Warning,33,91.3,95.48,93.19
2026-07-01 03:31:00,Night,HT2026070100212,2,IS2062,4.35,4.3,72.38,0.88,1546.4,1537.5,1129,180.3,222,900,200,10.8,29.55,0,None,None,None,Running,Fault,79,94.58,98.74,87.26
2026-07-01 03:32:00,Night,HT2026070100213,1,SAE1008,4.8,4.3,73.28,1.95,1555.5,1544,1485,150.1,232,900,220,9.26,30.56,0,None,None,None,Running,Warning,67,91.04,97.41,88.37
2026-07-01 03:33:00,Night,HT2026070100214,1,E350,4.78,4.3,73.39,0.25,1559.2,1552.4,1414,175.1,187,1100,250,10.83,19.02,0,None,None,None,Running,Warning,84,92.84,98.37,85.2
2026-07-01 03:34:00,Night,HT2026070100215,1,SAE1008,4.02,4.3,74.37,-0.78,1552.5,1542.1,1093,185,211,1300,230,10.87,29.73,0,None,None,None,Running,Warning,13,95.08,96.03,88.33
2026-07-01 03:35:00,Night,HT2026070100216,2,API X60,4.35,4.3,69.38,-1.42,1556.7,1537.4,1594,155.1,240,1500,230,8.44,27.95,0,None,None,None,Running,Warning,90,93.63,97.88,85.36
2026-07-01 03:36:00,Night,HT2026070100217,2,SAE1008,4.19,4.3,70.19,-0.75,1555.8,1550.7,944,159.1,190,1500,200,9.72,25.65,0,None,None,None,Running,Fault,88,90.46,95.18,83.96
2026-07-01 03:37:00,Night,HT2026070100218,2,E250,3.93,4.3,72.07,0.29,1559.3,1544.8,1048,185,182,1100,230,9.87,21.52,13,Process,Mold Level Low,Medium,Idle,Warning,34,94.08,96.1,85.9
2026-07-01 03:38:00,Night,HT2026070100219,1,SAE1008,4.86,4.3,70.71,-1.43,1548.6,1543.7,1235,164.1,214,1100,250,9.82,23.67,0,None,None,None,Running,Warning,38,90.94,99.45,91.83
2026-07-01 03:39:00,Night,HT2026070100220,2,API X60,3.99,4.3,68.86,-0.56,1562.5,1541.7,1231,154.4,198,1600,230,11.65,20.87,0,None,None,None,Running,Fault,16,96.81,96.04,82.37
2026-07-01 03:40:00,Night,HT2026070100221,2,E250,5.05,4.3,69.19,1.05,1561.1,1554.6,1558,179.4,220,1600,250,10.38,26.92,0,None,None,None,Running,Fault,72,96.85,96.71,90.18
2026-07-01 03:41:00,Night,HT2026070100222,2,API X60,5.1,4.3,74.06,-1.19,1564.7,1548.2,1595,167.1,203,1300,200,8.5,25.12,0,None,None,None,Running,Fault,48,95.55,99.03,91.48
2026-07-01 03:42:00,Night,HT2026070100223,2,API X60,3.82,4.3,70.47,0.22,1559.4,1550.3,1587,163.9,219,1100,200,10.89,22.78,0,None,None,None,Running,Warning,13,90.47,95.29,80.66
2026-07-01 03:43:00,Night,HT2026070100224,2,IS2062,4.82,4.3,72.51,0.66,1549.4,1546.6,1168,158.1,215,1500,200,9.9,18.86,0,None,Mold Level High,High,Running,Healthy,38,91.36,96.45,81.18
2026-07-01 03:44:00,Night,HT2026070100225,2,API X60,3.87,4.3,68.29,0.83,1552,1549,1130,171.1,240,900,250,11.16,27.23,0,None,None,None,Running,Warning,12,93.7,98.83,82.88
2026-07-01 03:45:00,Night,HT2026070100226,1,IS2062,4.72,4.3,68.27,0.71,1562.6,1535.5,1328,175.9,201,1500,200,8.3,33.58,0,None,Mold Level High,High,Running,Healthy,53,97.31,95.68,90.99
2026-07-01 03:46:00,Night,HT2026070100227,2,IS2062,5.04,4.3,69.73,0.06,1554.2,1555,995,161.7,236,900,220,11.82,34.1,0,None,None,None,Running,Fault,46,94.01,98.89,93.79
2026-07-01 03:47:00,Night,HT2026070100228,1,SAE1008,4.61,4.3,72.81,0.77,1559.4,1535.8,1130,160.3,236,1500,220,8.4,33.96,0,None,None,None,Running,Fault,91,90.56,99.03,90.62
2026-07-01 03:48:00,Night,HT2026070100229,2,E350,3.99,4.3,73.01,-1.71,1564.5,1548.1,1474,152,240,1500,200,9.54,20.44,0,None,None,None,Running,Fault,45,95.37,98.26,90.32
2026-07-01 03:49:00,Night,HT2026070100230,1,E250,4.34,4.3,74.44,0.44,1564.5,1553.1,995,163.8,217,900,200,10.8,28.49,0,None,None,None,Running,Fault,30,96.44,97.97,87.47
2026-07-01 03:50:00,Night,HT2026070100231,1,E350,4.48,4.3,73.84,0.18,1553.2,1537.5,1312,151,191,1600,200,11.86,18.56,0,None,None,None,Running,Warning,51,99.06,96.21,90.77
2026-07-01 03:51:00,Night,HT2026070100232,1,E250,4.3,4.3,68.15,-1.96,1562.7,1536.2,1510,187.6,195,1500,230,9.56,32.82,0,None,None,None,Running,Fault,13,99.96,97.08,90.99
2026-07-01 03:52:00,Night,HT2026070100233,2,SAE1008,4.56,4.3,72.83,-1.06,1552.5,1537.1,1560,171.3,232,1600,230,9.2,25.7,0,None,None,None,Running,Fault,94,94.55,95.81,87.26
2026-07-01 03:53:00,Night,HT2026070100234,1,IS2062,3.92,4.3,72.67,-0.29,1557.4,1536.3,1248,184,200,900,220,10.79,34.82,0,None,None,None,Running,Fault,82,95.59,96.3,86.38
2026-07-01 03:54:00,Night,HT2026070100235,1,SAE1008,4.59,4.3,74.85,-1.12,1560,1543,1509,161.3,192,1300,200,11.21,34.2,0,None,None,None,Running,Fault,68,98.44,97.04,85.94
2026-07-01 03:55:00,Night,HT2026070100236,2,SAE1008,5.19,4.3,70.39,1.34,1556.6,1540.6,1326,182.8,189,1600,250,11.75,32.35,0,None,None,None,Running,Fault,18,96.44,97.88,93.96
2026-07-01 03:56:00,Night,HT2026070100237,2,SAE1008,4.15,4.3,73.89,-1.2,1564.1,1541.6,1351,179.8,196,1600,250,11.53,29.92,0,None,None,None,Running,Warning,25,98.15,96.25,85.26
2026-07-01 03:57:00,Night,HT2026070100238,1,API X60,4.02,4.3,69.99,-1.28,1562.6,1542.9,1181,157.6,192,1100,230,10.24,18.69,0,None,None,None,Running,Fault,98,91.91,95.21,81.16
2026-07-01 03:58:00,Night,HT2026070100239,1,SAE1008,3.87,4.3,68.59,-1.99,1559.1,1540,912,153.2,181,1600,220,11.82,32.56,0,None,None,None,Running,Warning,77,92.85,96.08,84.76
2026-07-01 03:59:00,Night,HT2026070100240,2,API X60,5.17,4.3,68.39,1.19,1560.5,1549.9,1371,186.4,187,900,230,11.9,33.72,0,None,None,None,Running,Healthy,89,90.09,96.2,93.79
2026-07-01 04:00:00,Night,HT2026070100241,2,E250,4.92,4.3,72.83,1.35,1561.1,1537.9,1489,181.5,232,1500,220,9.36,28.33,0,None,None,None,Running,Warning,61,97.75,97.92,91.85
2026-07-01 04:01:00,Night,HT2026070100242,1,SAE1008,5.19,4.3,74.86,1.08,1551.6,1538.5,1097,185.6,206,1600,250,11.4,31.21,0,None,None,None,Running,Fault,27,90.9,96.38,93.05
2026-07-01 04:02:00,Night,HT2026070100243,2,API X60,4.9,4.3,72.81,-1.03,1559.5,1542.4,1203,153.4,228,1600,250,11.12,33.04,0,None,None,None,Running,Healthy,48,99.84,99.32,93.05
2026-07-01 04:03:00,Night,HT2026070100244,2,IS2062,4.35,4.3,68.68,0.76,1552.3,1554,1586,164.7,220,900,220,11.06,33.36,0,None,None,None,Running,Warning,72,93.34,97.54,82.38
2026-07-01 04:04:00,Night,HT2026070100245,2,E350,5.12,4.3,71.77,-1.25,1561.7,1537.3,1455,173.2,228,1500,250,10.63,23.86,0,None,Temperature High,Medium,Running,Healthy,46,93.26,99.47,85.99
2026-07-01 04:05:00,Night,HT2026070100246,1,IS2062,3.92,4.3,73.54,-1.28,1549.8,1543.9,1438,156.4,187,1300,230,9.41,27.54,0,None,None,None,Running,Warning,94,90.34,97.28,88.95
2026-07-01 04:06:00,Night,HT2026070100247,2,API X60,4.02,4.3,73.66,1.07,1553.9,1544.8,1191,166.6,222,1300,200,9.18,26.8,0,None,None,None,Running,Warning,58,91.57,96.63,87.18
2026-07-01 04:07:00,Night,HT2026070100248,1,IS2062,4.46,4.3,74.48,-1.48,1547.5,1536.6,1428,169.8,219,900,250,10.25,18.27,0,None,Hydraulic Pressure Low,Medium,Running,Healthy,38,91.04,96.69,87.72
2026-07-01 04:08:00,Night,HT2026070100249,1,API X60,4.08,4.3,71.44,0.52,1564.4,1541,1429,187.7,223,1500,220,9.65,21.69,0,None,None,None,Running,Warning,77,96.45,99.17,94.66
